product_id,product_name,brand,category,discount,pricing,supplier_id,warehouse_id
5646716,unit,operation,technology,5.96,25568.31,106088,9338636
1285964,his,which,personal,4.99,86910.28,5994761,1329758
3549728,trouble,still,student,3.24,96414.94,1034222,9912706
8639784,conference,entire,either,1.34,74192.12,8669842,9912706
3630252,another,off,entire,6.59,21709.69,3180546,465826
1664852,require,movement,history,5.81,63120.35,6308354,9912706
8049431,factor,current,thought,5.16,24379.39,4159113,1329758
7363814,special,good,customer,4.66,73738.24,2450832,8432505
1920956,ground,church,toward,2.49,12530.25,5700064,901727
5032842,ability,customer,dream,1.00,89602.69,9632811,3511248
5888936,another,woman,reach,4.53,36070.30,4709965,901727
1318339,short,its,out,6.30,97675.84,5725710,6617635
3023265,base,onto,seek,9.0,4541.92,6057628,9991392
7954282,family,occur,office,2.24,67261.25,2859126,901727
7191574,note,local,thank,3.86,69328.06,7905930,6617635
7797102,positive,three,town,4.98,84691.51,4071317,465826
2673963,assume,shoulder,road,1.19,13837.27,9299764,465826
4187615,population,figure,year,9.0,20946.79,5755140,33529
8128473,interview,decade,significant,3.85,60331.07,6289733,465826
261668,position,sister,blood,0.60,1682.43,1255153,6617635
8893524,method,the,rock,7.43,46969.38,2888702,9912706
3279015,improve,bank,attention,4.47,59426.70,9878440,33529
3638705,employee,threat,event,4.29,86440.26,6966470,33529
8624695,sometimes,respond,develop,4.95,67645.46,4395915,1329758
7200001,cultural,risk,reality,5.16,90041.59,1018603,8335606
9788511,boy,total,game,4.97,23511.00,1339337,901727
4801601,law,cover,three,5.36,19634.89,8308880,901727
4680174,several,positive,never,5.15,67711.41,3650691,6617635
7572188,Mr,how,exist,1.63,57478.18,3891304,8432505
7302053,paper,me,season,6.99,1627.49,6051952,9991392
7926135,maybe,perhaps,west,9.0,84465.03,8746475,9912706
2871257,common,pressure,local,7.94,6652.99,2888702,6617635
1549404,statement,country,red,3.25,43844.33,4074894,465826
6841534,Republican,important,choose,5.55,41683.58,8244343,901727
6674787,very,human,system,3.19,94972.27,4688151,9338636
9418584,player,police,learn,2.90,56796.45,5171460,465826
9848217,perhaps,federal,fight,9.0,95955.62,8669842,8335606
1163151,general,her,right,5.97,35801.19,4731934,9912706
8136202,enough,team,reflect,7.77,29466.45,7127487,465826
9809967,shake,job,same,6.55,95712.01,3891304,33529
2951271,onto,service,owner,6.79,96085.48,8954010,1329758
5139233,share,contain,tree,2.43,17456.82,9047596,901727
9559460,method,six,and,5.25,37583.90,2140979,9912706
9406025,window,interest,authority,7.95,96511.53,7817402,33529
2631319,describe,think,late,5.25,29822.25,7518649,33529
3736394,account,determine,although,3.97,15761.85,1114381,8432505
5375620,my,decision,east,6.27,14193.27,8440600,33529
6350176,officer,resource,moment,1.80,48637.43,6024470,1329758
6074502,year,successful,music,6.86,56250.94,3653980,9338636
6984843,interview,newspaper,open,1.49,66962.93,9419454,8335606
6954989,full,admit,Republican,0.66,81056.98,7385692,9991392
6048563,owner,several,kind,6.23,50429.85,3974589,901727
6442640,measure,party,somebody,2.96,99451.70,8975497,6617635
908625,wonder,strong,center,7.42,50269.63,1076929,3511248
8847964,would,short,his,5.45,35508.04,3891304,6617635
5691104,when,them,other,8.64,4132.57,1591248,6617635
5460295,must,because,difficult,9.0,370.00,7258277,9338636
961601,collection,baby,around,3.10,20029.04,4159113,901727
3536744,responsibility,put,long,0.95,62259.23,9366948,3511248
6997021,need,nearly,such,0.65,28640.18,6799869,465826
1194941,wife,too,worry,6.57,35458.82,3891304,33529
2244924,little,own,fall,1.18,29621.50,6202328,3511248
8555489,apply,light,four,0.84,32086.71,2083164,8335606
5747056,democratic,customer,stand,6.38,96147.72,850442,465826
9751046,throw,admit,speech,4.36,42577.01,2450832,901727
9917672,everybody,drive,catch,3.73,36743.42,1339337,6617635
9835877,resource,name,dark,1.84,70027.70,2450832,901727
3640341,son,follow,less,1.82,56137.68,6754038,1329758
1914250,each,point,relationship,1.65,94879.13,3180546,1329758
2506343,follow,later,blue,5.56,61158.71,2942487,9991392
828586,other,test,one,3.92,46379.01,6622962,33529
3103096,husband,section,dinner,9.0,95806.49,2450832,465826
7540984,rich,law,culture,2.95,43302.11,9613470,465826
7463073,become,every,trip,8.27,71925.08,3659393,8432505
3195114,address,rock,myself,0.42,62461.43,9421765,465826
5556106,hospital,table,here,7.96,95759.71,4074894,8432505
1717308,capital,social,house,8.66,26054.70,2175568,8432505
1389252,table,blood,ready,3.85,69622.23,8868926,6617635
8871146,owner,early,than,1.14,60470.70,8867291,6617635
293734,it,sport,arrive,3.45,18803.59,5312163,465826
9078183,dark,everybody,international,4.93,80308.63,9250616,9912706
6400218,six,manage,and,0.71,26573.00,4074894,901727
8905332,behavior,street,right,1.56,20294.52,525441,6617635
8558981,certain,stop,yes,8.97,83301.92,7187075,6617635
9104983,score,increase,way,0.10,79689.10,4804320,33529
2396286,own,traditional,drug,8.38,35605.50,5970297,9991392
7466121,true,cover,vote,2.00,67832.51,7240613,8432505
6287547,consider,sport,lawyer,8.31,79177.99,9716720,901727
936661,behavior,different,most,5.11,61506.40,5725710,9912706
5222380,soldier,action,indicate,1.67,30871.34,6032165,9991392
6780859,this,hit,say,6.54,4499.10,3201025,8432505
6459435,research,debate,newspaper,0.27,70153.96,2942487,8432505
9998878,century,test,behavior,5.34,75143.68,7436951,8335606
8987258,always,several,name,1.52,70444.28,7127487,8432505
1232283,charge,could,better,5.20,71883.80,4206531,901727
3044435,six,claim,home,2.07,34006.92,9366948,33529
4154168,happy,serve,property,0.40,86273.29,1018603,901727
8634512,stay,center,stay,9.0,63773.02,2987982,33529
1585055,financial,at,pretty,7.63,4847.58,3659393,465826
3126853,out,keep,until,9.0,85868.42,3650691,33529
8640059,hope,better,possible,3.40,73060.45,4229867,9338636
2260585,identify,interview,agency,1.99,67912.18,2744065,9991392
2229518,mouth,water,prevent,2.94,7195.77,7242128,901727
2261753,grow,particularly,player,6.46,60392.05,6032165,9338636
8807786,as,side,begin,2.86,43335.11,4709965,6617635
6952757,set,message,much,7.08,88190.80,5970297,8335606
2484435,however,add,town,1.52,3465.59,850442,465826
7891730,individual,total,party,7.38,57226.82,4188338,3511248
1676206,white,entire,blue,9.0,71606.88,8969507,8432505
4084515,give,better,ready,0.42,55978.32,6051952,3511248
132461,international,eye,represent,6.29,33249.31,6929136,8335606
1930592,point,my,fish,9.0,74012.99,978183,9912706
3271171,test,thus,memory,9.0,32919.51,7265148,6617635
8207708,trial,understand,language,6.79,61700.22,4920069,33529
8227289,or,wait,you,5.03,5267.87,6032165,465826
6500062,book,identify,your,8.67,94545.79,850442,9912706
7343153,mind,relationship,ground,2.71,60991.94,6125198,8432505
430358,push,design,commercial,2.00,90858.06,9068430,33529
6227794,stage,dinner,staff,9.0,54025.81,9068430,3511248
4345649,building,for,wonder,2.49,20140.76,6125198,9991392
3174149,son,more,relationship,4.68,23139.09,6271676,9338636
8908159,economic,way,work,1.74,85934.43,1018603,8335606
8782275,part,we,about,9.0,18204.63,3657525,465826
1673403,agreement,half,social,3.02,45161.70,1297683,9912706
3538918,type,of,their,3.22,30763.14,4031863,3511248
6909478,much,say,expect,0.08,98835.87,9421765,8335606
3112321,church,attention,lose,8.85,30375.95,138572,8335606
6796263,statement,interesting,question,0.37,63809.06,7817402,8335606
219230,choose,pass,forward,2.55,51688.09,2248555,9338636
516445,artist,energy,war,3.16,90780.37,1812989,465826
3628112,want,ever,bring,6.66,12807.41,7817402,8335606
5623702,lot,decade,thousand,0.88,93175.65,4071317,8432505
5365810,economy,according,let,7.59,46710.76,842242,9912706
3500157,picture,probably,American,5.78,65540.43,8896296,465826
9771503,rest,exactly,wrong,9.0,95751.46,8440600,3511248
2120063,around,carry,country,3.72,66762.15,3301853,9991392
1875195,this,follow,tonight,0.30,52959.70,9907073,33529
8975714,or,tax,common,7.69,35070.51,6929136,9912706
6583029,agent,human,society,2.21,92180.33,3911047,9991392
9708878,treatment,growth,money,7.71,75062.90,1034222,9991392
3534152,move,reflect,when,1.48,8322.72,2059481,9912706
4439065,manage,bad,keep,1.34,90845.62,1700020,1329758
5771485,can,so,old,9.0,4577.36,1076929,9991392
8175312,meeting,teacher,opportunity,3.02,9591.35,8746475,9912706
3990050,any,range,force,3.79,19193.76,3136646,1329758
131835,main,event,director,4.38,55637.99,3420828,9338636
5267808,notice,reflect,right,1.43,93630.08,3363118,9338636
6057282,good,board,owner,7.28,29130.59,7795843,6617635
9666370,public,TV,skill,7.29,20873.24,5103253,9338636
2352534,will,enough,expert,1.94,46296.16,2120370,6617635
1709362,price,me,up,2.26,68946.32,7265535,3511248
5339559,that,still,back,9.0,53262.13,6966470,8432505
1731786,blood,decide,unit,7.50,44538.80,3420828,33529
7969054,phone,from,task,7.06,68585.13,9299764,33529
6007587,heavy,develop,book,1.07,87124.29,2083164,8432505
8257062,however,type,me,6.26,15550.15,4709965,33529
4814116,floor,less,along,5.05,52050.30,1497630,3511248
2816678,weight,senior,study,2.27,53988.30,1034222,9912706
8935526,would,by,group,4.03,49538.94,1114381,901727
9734253,she,rest,interest,3.51,56491.23,5755140,6617635
3593312,central,already,join,7.20,60546.37,4292243,465826
6956404,star,fear,common,4.34,41262.19,7436951,9338636
5282678,direction,Democrat,near,5.45,2279.15,4920069,6617635
6913488,health,me,use,9.0,46690.73,936866,9338636
6729096,prepare,hard,marriage,5.50,88912.57,9419454,6617635
4408528,thank,produce,near,4.83,68576.24,6989039,6617635
8311094,growth,four,recently,2.11,16058.59,8481621,3511248
2057243,discussion,bit,nothing,2.75,37887.24,6841518,9991392
4073687,risk,reduce,blood,1.45,24954.53,2859126,8432505
3918204,agree,type,now,8.01,93607.04,106088,3511248
6589315,side,turn,suffer,1.69,44736.15,8478665,1329758
4940629,party,level,ahead,1.48,13391.54,8954010,9338636
8923745,guy,age,prove,6.65,89965.13,1255153,8335606
483260,standard,national,somebody,9.0,68234.33,6786781,1329758
922066,beat,mean,mind,0.97,28859.59,5095210,901727
6719026,pattern,they,place,4.22,71338.33,6944540,1329758
7894349,law,sing,she,0.59,22604.81,3448899,6617635
4457117,prove,wear,especially,1.17,88090.50,6930780,9991392
201172,option,risk,investment,6.91,43042.57,6032165,3511248
643019,method,between,bank,3.44,71657.85,2577289,6617635
4968006,street,its,pressure,7.72,54506.94,9636808,1329758
2218449,recently,window,describe,1.57,63407.39,953417,8432505
3764855,yourself,always,situation,3.73,3787.01,418493,465826
7529131,trial,nearly,year,7.95,96410.83,106088,8432505
7918052,radio,without,growth,4.25,93877.87,2859126,465826
9791363,wall,street,pay,3.52,77076.78,8713304,3511248
3486995,popular,nor,situation,0.12,2185.76,1119153,8432505
3466626,federal,wall,movie,1.43,67072.91,3786235,1329758
1819559,loss,group,card,1.73,58469.03,6335822,9338636
1507072,computer,wife,may,3.18,57390.31,5725710,8432505
8557944,as,record,fine,8.03,47079.18,9632811,8432505
7718931,lead,hear,weight,2.47,87567.95,3363118,1329758
8185064,feel,use,gas,7.11,96786.33,1591248,901727
5944032,every,have,peace,1.79,61449.54,8882803,901727
1796521,what,poor,security,8.62,83251.03,4920069,3511248
8894966,box,during,marriage,4.46,67708.74,1255153,6617635
7635868,modern,worry,determine,7.33,89473.87,286783,3511248
2795570,environment,range,affect,1.97,73756.34,6930780,8335606
9001513,discussion,usually,explain,2.86,66426.82,1206915,9338636
976960,save,write,eight,5.25,38798.92,5200610,9912706
8760231,manage,money,see,1.64,90734.97,1360212,6617635
8188341,brother,base,most,9.0,34416.28,2083164,901727
4497429,wear,remember,continue,2.45,35614.65,525441,9338636
7486139,what,will,red,3.43,42082.14,2800658,465826
1526604,side,phone,hair,7.41,49701.42,5171460,3511248
8621891,course,worry,hit,0.66,79704.70,3610600,9338636
7272871,relationship,station,half,3.04,14241.50,195160,9991392
7770934,drive,man,most,9.0,47250.40,5725710,8335606
4616036,cut,build,never,0.83,57685.71,5755140,9912706
992099,believe,exactly,stuff,1.43,38542.06,3475557,901727
340871,always,nor,per,6.58,57007.17,1432624,9991392
9997984,various,become,true,7.14,22120.60,8558693,901727
5429153,huge,last,while,2.23,48117.32,5919331,3511248
7404125,fire,music,attorney,6.21,75530.60,4299978,901727
8918841,attorney,respond,cause,3.99,44913.29,6024470,1329758
1056524,either,coach,for,3.16,50975.33,8975497,6617635
6947579,moment,dark,everybody,8.31,33966.25,2942487,8335606
2952449,everybody,drop,space,0.22,93134.94,7518649,8432505
4205982,fall,machine,value,6.65,62936.43,4780433,8432505
4682413,every,phone,local,7.06,23549.00,2317009,9338636
8352973,according,radio,must,1.10,55374.39,1910982,8335606
4795360,one,responsibility,return,1.24,41816.60,6799869,6617635
1181923,guy,paper,style,2.62,38803.64,978183,9912706
1460361,network,chair,hope,6.96,18284.09,2352414,1329758
9550277,appear,themselves,music,2.49,71456.05,1547392,9338636
8355971,near,side,yeah,3.78,79737.83,305332,465826
1949865,authority,before,simple,6.85,61986.85,9306290,9912706
6484628,international,upon,her,6.45,18473.48,4229867,8335606
805823,page,loss,hard,4.14,78759.69,6062424,8432505
7176367,person,west,if,4.66,77203.18,2744065,8432505
7756563,official,world,recent,9.0,91257.62,9632811,3511248
6829305,imagine,sport,social,9.0,72648.84,6308354,8335606
5891956,large,reflect,bank,5.26,65366.77,4245558,465826
7022526,these,human,walk,2.99,58215.15,6202328,9338636
8553513,TV,east,officer,6.06,31300.31,488134,1329758
12269,draw,police,that,5.27,933.98,9560987,901727
6817382,for,officer,pass,1.05,22798.83,4074894,9338636
8823384,cup,theory,act,6.32,50443.36,6799869,9338636
7088351,unit,late,PM,6.56,84432.09,9632811,1329758
4630819,process,look,avoid,7.62,75022.40,1206915,6617635
5257028,improve,great,true,9.0,79948.63,1360212,1329758
4504461,set,agent,here,1.09,9619.28,756006,33529
4961967,some,with,expect,6.30,34983.85,3657525,33529
1127313,design,industry,two,3.62,22961.14,1910982,9338636
4570862,dream,attention,personal,4.18,1497.65,8147453,9991392
995937,some,myself,exactly,1.29,95427.18,4299978,8432505
1037065,change,other,foreign,1.39,49077.93,6051952,33529
8937244,weight,agree,life,3.98,44726.01,8896296,9338636
6874794,station,still,piece,5.21,91395.61,3448899,8432505
7816914,wife,at,deal,2.38,96002.84,1970236,8335606
1130222,executive,back,night,1.87,73280.03,9421765,33529
5759329,visit,produce,fall,1.70,48710.91,7187075,9912706
4216118,I,which,push,2.85,98749.23,6199592,6617635
2716134,society,organization,future,2.93,89758.49,7721928,6617635
6252796,line,teach,interview,1.84,7448.02,1432624,3511248
1112248,them,energy,actually,3.96,91910.74,6930780,9991392
9140641,water,including,even,1.58,99104.40,8308880,33529
6361925,approach,table,term,2.69,55546.04,7518649,33529
6978098,approach,case,indicate,3.46,69142.25,6944540,9912706
6704180,little,dream,sister,5.53,30382.47,2577289,33529
4102749,program,rather,hand,3.83,69975.91,1977084,465826
8579514,his,when,bed,9.0,593.52,6379260,901727
2585319,teach,talk,management,0.17,67275.49,6379260,8335606
7579218,executive,space,daughter,7.65,21701.68,6062424,33529
7134119,usually,plan,hard,5.68,14362.99,6622962,33529
4530042,figure,ok,according,7.79,98500.98,9880907,33529
1385745,dream,year,whole,2.43,84576.02,2175568,8432505
7358772,around,before,stay,6.81,81879.29,8934919,465826
9464652,effort,into,let,2.98,45081.92,8330706,33529
7733580,meeting,yet,end,1.37,62366.75,1700020,9912706
9892710,century,laugh,land,6.54,89895.97,6199592,1329758
7519496,try,computer,close,3.01,4841.54,6335822,8335606
4802533,side,despite,specific,6.65,12271.83,2140979,9338636
5597784,east,various,watch,8.89,50898.80,3610600,1329758
5587358,charge,administration,over,7.29,11126.60,1497630,3511248
431161,record,clearly,six,9.0,46474.22,3301853,33529
227115,focus,effort,decision,3.32,9930.00,9366948,901727
5590075,art,face,dark,7.05,43253.99,7015453,6617635
3319174,firm,everyone,size,3.96,68047.48,1547392,8335606
7011493,will,know,business,6.24,96906.22,1812989,6617635
3252013,scene,usually,appear,5.43,8904.68,2800658,3511248
391871,walk,all,cost,7.77,70049.67,666503,465826
595380,modern,his,own,0.23,75045.19,9880907,33529
3414481,wait,outside,find,5.72,76914.58,9807483,33529
9173733,security,kind,argue,9.0,54158.07,8896296,1329758
2087495,prevent,population,buy,3.90,73290.82,7127487,6617635
2945476,continue,body,word,8.63,71674.02,4031863,901727
5461289,kid,official,score,3.23,61320.45,5383769,9338636
329069,four,until,use,9.0,23187.59,6758873,3511248
2236368,morning,strong,firm,4.22,39916.28,1029590,3511248
7620303,respond,card,way,0.78,30265.52,6754038,1329758
3893488,business,itself,house,5.63,80682.76,3301853,9912706
6705656,have,husband,prepare,2.83,59179.03,6930780,8432505
3632000,use,role,price,9.0,34264.54,6062424,465826
9527713,morning,agreement,degree,0.02,64478.72,5755140,6617635
3863883,clear,minute,try,8.25,18131.49,7045735,8432505
4877484,investment,sell,doctor,7.96,15107.19,1812989,33529
5412542,source,for,from,6.43,20583.31,2859126,901727
7229218,ready,she,blue,2.78,99474.51,7265148,33529
4806886,ok,usually,forward,9.0,83789.59,4780433,3511248
7758765,owner,force,into,2.66,60499.55,7240613,1329758
6104859,good,oil,rise,6.02,53792.24,8868926,3511248
3487627,popular,bit,increase,5.39,26879.47,8975497,3511248
5436762,able,article,listen,9.0,27857.83,6841518,8432505
2428968,serve,exist,sound,2.97,37915.94,978183,1329758
9177197,degree,reduce,despite,1.01,15752.04,488134,33529
8115664,read,less,own,3.69,50495.11,1970236,3511248
6983581,upon,shake,center,7.73,37787.13,9807483,3511248
3114150,sit,some,material,2.35,42359.19,1700020,1329758
9701739,care,tough,Republican,4.07,70317.42,2577289,33529
5145936,anything,learn,city,3.06,16469.84,2566920,6617635
6393165,why,both,ago,7.44,48838.61,4071317,9338636
3189750,purpose,break,hit,6.37,65435.68,1175038,33529
5881073,personal,less,unit,6.89,15895.04,5312163,3511248
6687376,theory,indicate,action,4.99,40984.30,6765565,9912706
9622151,without,majority,government,3.83,65654.85,8990400,8432505
1625869,many,pull,fish,1.68,80257.10,3201025,9912706
671633,alone,tree,class,0.81,11583.75,1076929,9991392
9853870,fly,manager,product,6.79,509.06,8481621,8335606
4731752,write,radio,teach,6.01,83464.39,1700020,8335606
3304359,read,public,conference,4.36,9106.59,3363118,8335606
7170498,sound,have,foot,5.11,81178.14,1222117,1329758
7330875,work,present,offer,6.17,64248.88,6125198,9912706
968791,final,write,major,4.43,57139.74,7275987,33529
1067648,history,brother,story,1.88,39425.21,2120370,8335606
7352440,from,yes,west,8.69,14650.66,1175038,1329758
8658893,reach,in,daughter,9.0,68141.23,5947658,8432505
418110,thank,yard,program,7.70,27052.00,9886250,8335606
5100262,of,run,PM,5.65,45851.60,7161787,9912706
5773072,laugh,news,budget,7.68,7011.85,6710711,33529
397030,old,night,with,1.52,34866.08,5200610,901727
2301765,discuss,both,a,6.39,77783.72,5312163,901727
6770953,image,significant,represent,5.90,28012.84,4780433,6617635
9967223,take,everybody,travel,4.90,89016.47,5970297,9338636
7157112,area,everybody,challenge,5.71,50197.72,5755140,8432505
3022217,though,approach,evening,9.0,13888.87,8867291,901727
250167,skin,happy,year,7.83,28204.15,138572,901727
9491658,social,person,argue,7.84,9496.72,195160,8432505
6486813,feeling,money,born,1.77,65416.97,4349574,465826
4715806,stuff,interesting,because,3.81,63516.56,4036435,9991392
9324478,simply,address,every,2.36,8062.02,7015453,33529
3178623,church,hold,player,8.85,71823.10,4804320,33529
2360834,herself,own,state,9.0,23097.17,7795843,3511248
7335086,your,return,together,8.63,16830.05,9366948,9991392
3277217,cultural,yourself,with,1.70,75360.53,7905930,8432505
2283063,already,goal,start,8.90,71586.95,1255153,9338636
9648957,soon,social,trade,4.36,73345.31,5755140,9338636
5780056,enter,financial,garden,1.28,17054.52,6841518,3511248
6613040,fish,station,agent,8.93,24860.44,3140649,6617635
1644510,arrive,professional,describe,0.49,93560.08,1591248,9338636
1657244,floor,amount,late,8.59,95817.46,9419454,465826
2031069,figure,again,receive,6.91,97633.87,8802085,1329758
2565085,sort,play,spend,8.63,91353.53,3301853,6617635
1477954,never,different,pretty,5.41,5017.75,3773861,465826
8173099,yes,her,none,7.35,7671.14,5312163,1329758
1949913,address,issue,authority,2.36,21706.41,6758873,8432505
4571222,Mrs,ago,simply,8.70,57102.21,7963673,465826
492335,little,gun,peace,1.27,34026.44,8868926,1329758
8824797,computer,land,painting,6.04,66166.90,286783,901727
5146794,something,use,would,4.79,26921.70,8882803,901727
8454753,market,entire,reality,6.75,9212.33,3136646,8335606
883830,fish,campaign,goal,1.57,65285.60,9907073,33529
1127550,claim,over,might,9.0,76437.47,9421765,8432505
9583236,computer,claim,military,4.47,35985.41,9421765,33529
3224695,wife,land,charge,1.59,2689.74,842242,901727
4469852,need,body,fund,0.71,82415.01,3653980,8432505
7406405,argue,tend,forward,0.36,51959.84,1547392,9912706
9617724,international,economy,bring,8.37,96227.79,666503,901727
4318966,across,behind,interest,1.65,86042.38,9807483,9912706
7740666,debate,than,family,0.60,27017.86,3597923,3511248
795801,respond,economic,call,5.04,75148.60,4780433,1329758
3748804,loss,form,quality,0.45,62353.24,1547392,3511248
715157,yard,activity,recent,9.0,50425.61,9068430,9912706
2119873,apply,traditional,system,8.59,76235.20,9886250,9991392
4031803,wrong,also,someone,7.59,14754.83,6289733,1329758
9713475,must,picture,expert,4.73,78638.31,2577289,6617635
1654394,account,no,determine,4.25,40396.35,6841518,6617635
7484790,though,risk,see,6.22,11069.06,4884775,9338636
9515555,less,similar,when,0.93,49662.91,7105233,8335606
2329200,probably,feel,science,0.48,46404.05,6289733,901727
4708769,standard,poor,result,7.44,5399.38,6758873,33529
4007005,draw,begin,wind,4.59,4447.80,850442,901727
1987255,continue,born,work,8.45,91196.71,9880907,8335606
9662696,owner,discussion,either,3.63,38363.75,7963673,6617635
173859,effect,source,image,3.24,38734.39,138572,8432505
5880356,say,majority,probably,1.24,55889.53,6062424,9991392
6410857,site,team,as,5.35,39537.07,4229867,9912706
6065273,market,thus,especially,7.88,80330.24,1977084,33529
7237151,citizen,member,may,0.90,56051.74,9299764,9338636
4412165,expect,subject,value,1.88,11818.03,305332,3511248
2476403,feel,ready,own,9.0,4018.80,2859126,901727
4891659,president,thousand,star,1.86,55570.07,8954010,3511248
8057604,however,yourself,interest,0.81,76617.49,6125198,8432505
2150994,agent,four,threat,7.59,43943.31,3659393,9912706
905629,pay,view,the,3.08,21618.74,2344260,9912706
3610178,door,oil,television,7.56,72463.03,5383769,33529
7023298,control,PM,know,5.08,40136.78,8975497,6617635
5594279,five,probably,clear,8.28,73058.68,5994761,9338636
7825823,current,everybody,season,5.48,46050.72,8882803,6617635
440469,agent,help,bank,8.88,85919.56,7963673,9338636
3044425,decide,million,unit,8.39,92402.49,4920069,6617635
353947,several,star,indicate,2.99,74454.35,1206915,6617635
7745766,almost,card,fly,6.59,56920.34,4804320,901727
3685423,someone,perhaps,both,3.48,30376.23,3508495,3511248
4850700,develop,eye,evidence,8.45,40188.29,9866808,6617635
6946757,authority,rather,interesting,9.0,3260.24,6202328,8432505
850629,natural,fill,involve,3.36,61230.09,9878440,8432505
1290886,artist,dark,skill,6.71,53185.14,1004716,9991392
7365300,wish,beat,image,3.62,79407.02,6051952,465826
2799766,north,car,stage,4.23,72321.46,3653980,465826
8778541,effect,prepare,article,2.36,79209.47,7721928,3511248
261462,its,yourself,question,2.23,52476.83,3786235,465826
6668113,later,walk,claim,0.05,54432.51,4159113,1329758
1150719,give,lead,data,6.18,47469.52,8349155,9991392
7124887,far,agency,far,5.72,31062.06,3891304,901727
276365,former,hard,product,6.31,20734.05,1497630,9338636
2234467,result,fine,morning,0.16,68128.62,7240613,9338636
4508552,hold,character,place,4.41,83485.38,5970297,9912706
825828,wide,computer,heart,7.55,61739.91,1700020,6617635
5936589,six,room,health,2.97,86140.05,8478665,33529
7640202,ok,entire,care,0.45,57775.43,6271676,33529
4404188,everyone,firm,most,5.95,14208.33,9346829,9338636
8465557,believe,support,whether,5.06,45618.95,2942487,9991392
5055942,may,day,go,2.31,88616.38,6081879,1329758
9763073,around,nothing,eight,0.00,46505.36,4709965,1329758
3895174,billion,partner,position,6.59,37921.49,763954,9338636
957949,skill,spend,hospital,3.08,87779.63,3234823,8432505
7538809,option,hope,administration,1.23,99050.48,8712253,1329758
705686,someone,company,rich,4.22,35030.68,3301853,8432505
6874182,guy,close,another,6.67,22073.53,305332,3511248
6446401,sea,care,analysis,1.78,87478.69,1031883,33529
467396,the,partner,writer,2.73,15972.70,195160,9338636
3018664,feeling,raise,poor,6.05,97943.69,1950228,33529
45389,consider,follow,Republican,6.09,48476.98,8147453,9991392
691536,hope,summer,story,5.29,36439.85,8478665,9912706
4108481,information,attack,respond,6.20,96987.17,7187075,1329758
6165277,offer,party,event,2.16,88460.07,8746475,33529
3533069,last,thousand,who,4.62,6442.72,3653980,9991392
8192885,admit,my,sell,3.31,38638.12,5095210,3511248
3477109,general,finish,letter,7.84,49843.04,5994761,9991392
2904210,later,agree,over,3.36,34053.55,6758873,6617635
2593547,story,feel,hard,0.40,37717.04,953417,9912706
5019817,ball,before,issue,1.38,45349.01,8481621,33529
3303019,though,down,door,0.25,54883.99,2317009,1329758
4435955,develop,hope,former,8.97,22909.25,4206531,901727
7667088,chair,card,hospital,7.79,42889.10,8990400,6617635
4622373,building,ready,song,2.88,21639.04,2942487,1329758
5621228,window,stage,risk,0.91,95930.92,4804320,901727
1558040,box,economy,type,6.85,77892.92,9250616,8432505
345401,reach,she,control,0.40,58111.10,6758873,465826
3911675,interest,billion,blue,8.89,518.11,1114381,6617635
5306602,each,little,watch,7.71,75472.47,418493,8335606
703209,popular,until,scientist,7.38,47826.66,3153791,9338636
3631217,quite,tend,several,4.93,13516.58,3657525,9991392
4856225,team,cut,it,7.55,10666.91,9636808,6617635
3262786,issue,onto,place,6.01,13190.99,5095210,3511248
8132932,real,technology,woman,1.86,77983.02,2888702,465826
8426433,product,offer,home,8.98,83793.07,8308880,33529
6169216,focus,get,to,7.88,88961.54,6765565,33529
9157576,beautiful,five,really,0.54,83827.02,488134,9912706
3667241,raise,officer,pay,7.41,22830.03,3891304,9338636
7949577,knowledge,hear,him,6.70,16529.40,3462498,1329758
3290450,respond,history,Mrs,4.39,31846.37,9632811,9338636
1572254,prepare,reason,capital,5.47,64511.71,8867291,8432505
394813,far,give,particular,1.23,21736.03,6622962,3511248
3464851,much,production,law,2.50,32481.41,9631956,9991392
578566,inside,party,five,6.67,49745.42,3301853,1329758
6568378,happy,official,follow,1.18,43540.63,2566920,8432505
537177,between,rule,subject,5.39,57044.18,5755140,8432505
297211,when,character,recently,9.00,56207.94,1910982,901727
3015577,its,research,budget,2.60,556.98,1185992,8432505
7306748,attention,rise,evidence,5.34,63497.58,9534817,6617635
4292876,dinner,particular,commercial,2.01,23387.71,195160,8335606
5232786,personal,imagine,even,2.93,55757.00,5467530,1329758
2856675,member,morning,century,3.93,88344.84,8975497,9338636
8127036,drop,property,Democrat,8.02,35224.79,6859811,3511248
4523946,spring,pay,across,2.62,48954.83,1339337,9338636
1928597,west,color,enter,2.09,37174.93,6929136,9991392
8913391,agreement,society,deal,9.0,92370.91,1119153,6617635
1164756,social,challenge,individual,9.0,86431.16,9560987,901727
2790060,close,force,training,2.27,60427.75,2317009,9912706
4579230,whole,wind,between,2.76,83494.04,6125198,9338636
1876553,Congress,property,rule,5.36,7771.52,3475557,9912706
1419547,firm,close,per,1.69,6810.76,3462498,8335606
4233448,relationship,space,relate,2.77,63147.26,3508495,8432505
4468596,forward,national,paper,2.72,38388.01,9636808,3511248
7057875,season,instead,list,3.75,82345.04,3448899,1329758
4994998,type,particularly,usually,5.47,41510.99,9421765,3511248
4984506,agency,audience,rise,4.72,81356.33,9047596,465826
2038235,sport,administration,quite,6.13,35999.29,4185923,8335606
